4.314146637916564941e-01,4.049617052078247070e-01,4.578676223754882812e-01,4.324882328510284424e-01
4.417300820350646973e-01,4.153403043746948242e-01,4.681198596954345703e-01,4.429991841316223145e-01
4.526538252830505371e-01,4.262979328632354736e-01,4.790097177028656006e-01,4.541202187538146973e-01
4.641101360321044922e-01,4.378289878368377686e-01,4.903912842273712158e-01,4.658703804016113281e-01
4.762747287750244141e-01,4.499482512474060059e-01,5.026012063026428223e-01,4.782681167125701904e-01
4.891033172607421875e-01,4.628403186798095703e-01,5.153663158416748047e-01,4.913308918476104736e-01
5.026116371154785156e-01,4.763781726360321045e-01,5.288451313972473145e-01,5.050750374794006348e-01
5.168638229370117188e-01,4.905872046947479248e-01,5.431404113769531250e-01,5.195155143737792969e-01
5.317417383193969727e-01,5.054401755332946777e-01,5.580433011054992676e-01,5.346657037734985352e-01
5.474066734313964844e-01,5.211709141731262207e-01,5.736424326896667480e-01,5.505371093750000000e-01
5.637520551681518555e-01,5.374233126640319824e-01,5.900807976722717285e-01,5.671391487121582031e-01
5.809034109115600586e-01,5.545610785484313965e-01,6.072457432746887207e-01,5.844787955284118652e-01
5.988618731498718262e-01,5.723886489868164062e-01,6.253350973129272461e-01,6.025602221488952637e-01
6.174861788749694824e-01,5.909365415573120117e-01,6.440358161926269531e-01,6.213847398757934570e-01
6.369770169258117676e-01,6.104430556297302246e-01,6.635109782218933105e-01,6.409501433372497559e-01
6.570537090301513672e-01,6.304121613502502441e-01,6.836952567100524902e-01,6.612507700920104980e-01
6.781105399131774902e-01,6.514354348182678223e-01,7.047856450080871582e-01,6.822767853736877441e-01
6.996682286262512207e-01,6.727640032768249512e-01,7.265724539756774902e-01,7.040141224861145020e-01
7.221282720565795898e-01,6.951112747192382812e-01,7.491452693939208984e-01,7.264441847801208496e-01
7.453043460845947266e-01,7.182014584541320801e-01,7.724072337150573730e-01,7.495434284210205078e-01
7.691999077796936035e-01,7.419500350952148438e-01,7.964497804641723633e-01,7.732830643653869629e-01
7.935715317726135254e-01,7.662343382835388184e-01,8.209087252616882324e-01,7.976290583610534668e-01
8.186404109001159668e-01,7.911293506622314453e-01,8.461514711380004883e-01,8.225415945053100586e-01
8.442804217338562012e-01,8.166418075561523438e-01,8.719190359115600586e-01,8.479751944541931152e-01
8.704625964164733887e-01,8.426669836044311523e-01,8.982582092285156250e-01,8.738785386085510254e-01
8.970609307289123535e-01,8.691263198852539062e-01,9.249955415725708008e-01,9.001944065093994141e-01
9.241446852684020996e-01,8.961333632469177246e-01,9.521560072898864746e-01,9.268596172332763672e-01
9.516280293464660645e-01,9.234808087348937988e-01,9.797752499580383301e-01,9.538053274154663086e-01
9.791700243949890137e-01,9.508707523345947266e-01,1.007469296455383301e+00,9.809570908546447754e-01
1.007010936737060547e+00,9.786065816879272461e-01,1.035415291786193848e+00,1.008235096931457520e+00
1.034878492355346680e+00,1.006317138671875000e+00,1.063439846038818359e+00,1.035554289817810059e+00
1.062814474105834961e+00,1.034076333045959473e+00,1.091552615165710449e+00,1.062825441360473633e+00
1.090620636940002441e+00,1.061791419982910156e+00,1.119449853897094727e+00,1.089954257011413574e+00
1.118257999420166016e+00,1.089313149452209473e+00,1.147202849388122559e+00,1.116843104362487793e+00
1.145431280136108398e+00,1.116309881210327148e+00,1.174552679061889648e+00,1.143390178680419922e+00
1.172136664390563965e+00,1.142927408218383789e+00,1.201345920562744141e+00,1.169490456581115723e+00
1.198406338691711426e+00,1.168973445892333984e+00,1.227839231491088867e+00,1.195035338401794434e+00
1.223949551582336426e+00,1.194458007812500000e+00,1.253441095352172852e+00,1.219912767410278320e+00
1.248633980751037598e+00,1.218922972679138184e+00,1.278344988822937012e+00,1.244006037712097168e+00
1.272511839866638184e+00,1.242676734924316406e+00,1.302346944808959961e+00,1.267193675041198730e+00
1.295189619064331055e+00,1.265157341957092285e+00,1.325221896171569824e+00,1.289347410202026367e+00
1.316747546195983887e+00,1.286509513854980469e+00,1.346985578536987305e+00,1.310330390930175781e+00
1.336887598037719727e+00,1.306472778320312500e+00,1.367302417755126953e+00,1.329994320869445801e+00
1.355529308319091797e+00,1.324913263320922852e+00,1.386145353317260742e+00,1.348175764083862305e+00
1.372487306594848633e+00,1.341669440269470215e+00,1.403305172920227051e+00,1.364691972732543945e+00
1.387534499168395996e+00,1.356519937515258789e+00,1.418549060821533203e+00,1.379335403442382812e+00
1.400416612625122070e+00,1.369195222854614258e+00,1.431638002395629883e+00,1.391867756843566895e+00
1.410947203636169434e+00,1.379469156265258789e+00,1.442425251007080078e+00,1.402012825012207031e+00
1.418791651725769043e+00,1.387066483497619629e+00,1.450516819953918457e+00,1.409448742866516113e+00
1.423422336578369141e+00,1.391336679458618164e+00,1.455507993698120117e+00,1.413800239562988281e+00
1.424446225166320801e+00,1.392038941383361816e+00,1.456853508949279785e+00,1.414630651473999023e+00
