4.226542115211486816e-01,3.918576240539550781e-01,4.534507989883422852e-01,4.324882328510284424e-01
4.336601793766021729e-01,4.029062092304229736e-01,4.644141495227813721e-01,4.429991841316223145e-01
4.452547729015350342e-01,4.145473539829254150e-01,4.759621918201446533e-01,4.541202187538146973e-01
4.574651122093200684e-01,4.268198609352111816e-01,4.881103634834289551e-01,4.658703804016113281e-01
4.702942669391632080e-01,4.397074282169342041e-01,5.008810758590698242e-01,4.782681167125701904e-01
4.837505519390106201e-01,4.532339572906494141e-01,5.142671465873718262e-01,4.913308918476104736e-01
4.978570044040679932e-01,4.673951268196105957e-01,5.283188819885253906e-01,5.050750374794006348e-01
5.126163363456726074e-01,4.822093248367309570e-01,5.430233478546142578e-01,5.195155143737792969e-01
5.280373692512512207e-01,4.976735115051269531e-01,5.584012269973754883e-01,5.346657037734985352e-01
5.441289544105529785e-01,5.137729644775390625e-01,5.744849443435668945e-01,5.505371093750000000e-01
5.608976483345031738e-01,5.305377244949340820e-01,5.912575721740722656e-01,5.671391487121582031e-01
5.783519744873046875e-01,5.479606389999389648e-01,6.087433099746704102e-01,5.844787955284118652e-01
5.964916944503784180e-01,5.660376548767089844e-01,6.269457340240478516e-01,6.025602221488952637e-01
6.153231263160705566e-01,5.847752690315246582e-01,6.458709836006164551e-01,6.213847398757934570e-01
6.348447203636169434e-01,6.041761636734008789e-01,6.655132770538330078e-01,6.409501433372497559e-01
6.550569534301757812e-01,6.242526173591613770e-01,6.858612895011901855e-01,6.612507700920104980e-01
6.759511232376098633e-01,6.449885368347167969e-01,7.069137096405029297e-01,6.822767853736877441e-01
6.975320577621459961e-01,6.663967370986938477e-01,7.286673784255981445e-01,7.040141224861145020e-01
7.197825312614440918e-01,6.884753704071044922e-01,7.510896921157836914e-01,7.264441847801208496e-01
7.426903843879699707e-01,7.112123370170593262e-01,7.741684317588806152e-01,7.495434284210205078e-01
7.662413716316223145e-01,7.346084117889404297e-01,7.978743314743041992e-01,7.732830643653869629e-01
7.904179096221923828e-01,7.586646080017089844e-01,8.221712112426757812e-01,7.976290583610534668e-01
8.151941895484924316e-01,7.833284735679626465e-01,8.470599055290222168e-01,8.225415945053100586e-01
8.405393958091735840e-01,8.086026906967163086e-01,8.724761009216308594e-01,8.479751944541931152e-01
8.664200305938720703e-01,8.344422578811645508e-01,8.983978033065795898e-01,8.738785386085510254e-01
8.928018808364868164e-01,8.608278632164001465e-01,9.247758984565734863e-01,9.001944065093994141e-01
9.196322560310363770e-01,8.876768946647644043e-01,9.515876173973083496e-01,9.268596172332763672e-01
9.468541741371154785e-01,9.149473309516906738e-01,9.787610173225402832e-01,9.538053274154663086e-01
9.744167327880859375e-01,9.425622224807739258e-01,1.006271243095397949e+00,9.809570908546447754e-01
1.002238273620605469e+00,9.704399704933166504e-01,1.034036636352539062e+00,1.008235096931457520e+00
1.030250549316406250e+00,9.984972476959228516e-01,1.062003850936889648e+00,1.035554289817810059e+00
1.058358788490295410e+00,1.026620507240295410e+00,1.090097069740295410e+00,1.062825441360473633e+00
1.086487889289855957e+00,1.054745912551879883e+00,1.118229866027832031e+00,1.089954257011413574e+00
1.114523053169250488e+00,1.082717180252075195e+00,1.146328926086425781e+00,1.116843104362487793e+00
1.142351984977722168e+00,1.110441446304321289e+00,1.174262523651123047e+00,1.143390178680419922e+00
1.169861555099487305e+00,1.137783288955688477e+00,1.201939821243286133e+00,1.169490456581115723e+00
1.196915388107299805e+00,1.164644479751586914e+00,1.229186296463012695e+00,1.195035338401794434e+00
1.223380684852600098e+00,1.190859556198120117e+00,1.255901813507080078e+00,1.219912767410278320e+00
1.249112129211425781e+00,1.216320872306823730e+00,1.281903386116027832e+00,1.244006037712097168e+00
1.273939847946166992e+00,1.240844607353210449e+00,1.307035088539123535e+00,1.267193675041198730e+00
1.297724604606628418e+00,1.264299631118774414e+00,1.331149578094482422e+00,1.289347410202026367e+00
1.320279002189636230e+00,1.286516904830932617e+00,1.354041099548339844e+00,1.310330390930175781e+00
1.341398477554321289e+00,1.307278156280517578e+00,1.375518798828125000e+00,1.329994320869445801e+00
1.360896229743957520e+00,1.326393723487854004e+00,1.395398736000061035e+00,1.348175764083862305e+00
