2.206469029188156128e-01,8.158227801322937012e-02,3.597115278244018555e-01,4.325416684150695801e-01
2.453430145978927612e-01,1.744439303874969482e-01,3.162420988082885742e-01,4.430589079856872559e-01
2.427871078252792358e-01,1.847700178623199463e-01,3.008041977882385254e-01,4.541865587234497070e-01
2.177271395921707153e-01,1.581270992755889893e-01,2.773271799087524414e-01,4.659437239170074463e-01
1.891565918922424316e-01,1.305756866931915283e-01,2.477374970912933350e-01,4.783488512039184570e-01
1.608026921749114990e-01,1.069828122854232788e-01,2.146225720643997192e-01,4.914194047451019287e-01
1.348547786474227905e-01,7.916590571403503418e-02,1.905436515808105469e-01,5.051717162132263184e-01
1.090144813060760498e-01,5.778764188289642334e-02,1.602413207292556763e-01,5.196207761764526367e-01
8.970276266336441040e-02,4.045065492391586304e-02,1.389548778533935547e-01,5.347800254821777344e-01
7.348862290382385254e-02,2.518032863736152649e-02,1.217969208955764771e-01,5.506609082221984863e-01
5.539007112383842468e-02,8.044723421335220337e-03,1.027354151010513306e-01,5.672728419303894043e-01
3.451177850365638733e-02,-1.184691488742828369e-02,8.087047189474105835e-02,5.846228003501892090e-01
2.209636569023132324e-02,-2.411022037267684937e-02,6.830295175313949585e-02,6.027150154113769531e-01
1.610001921653747559e-02,-3.143453970551490784e-02,6.363457441329956055e-02,6.215506792068481445e-01
1.061351411044597626e-02,-3.572300821542739868e-02,5.695004016160964966e-02,6.411277651786804199e-01
1.853255671449005604e-03,-4.169016703963279724e-02,4.539668187499046326e-02,6.614404916763305664e-01
-1.010401640087366104e-02,-5.178466439247131348e-02,3.157663345336914062e-02,6.824790239334106445e-01
-2.095966413617134094e-02,-6.140294671058654785e-02,1.948361843824386597e-02,7.042293548583984375e-01
-2.814678661525249481e-02,-6.770397722721099854e-02,1.141040213406085968e-02,7.266727685928344727e-01
-3.340410813689231873e-02,-7.206807285547256470e-02,5.259856581687927246e-03,7.497857213020324707e-01
-3.815749287605285645e-02,-7.583148777484893799e-02,-4.835017025470733643e-04,7.735395431518554688e-01
