1.118032336235046387e+00,-4.551215171813964844e-01,2.691186189651489258e+00,2.229690074920654297e+00,-1.247664213180541992e+00,5.707044601440429688e+00,1.656958818435668945e+00,3.783565759658813477e-01,2.935561180114746094e+00,1.410850524902343750e+00,-1.236437797546386719e+00,4.058138847351074219e+00
1.034811496734619141e+00,-5.383423566818237305e-01,2.607965469360351562e+00,2.130942583084106445e+00,-1.346411705017089844e+00,5.608296871185302734e+00,1.683734774589538574e+00,4.051325321197509766e-01,2.962337017059326172e+00,1.558020234107971191e+00,-1.089268088340759277e+00,4.205308437347412109e+00
9.390891194343566895e-01,-6.340647339820861816e-01,2.512243032455444336e+00,1.998815178871154785e+00,-1.478539109230041504e+00,5.476169586181640625e+00,1.708387017250061035e+00,4.297847747802734375e-01,2.986989259719848633e+00,1.698612809181213379e+00,-9.486755132675170898e-01,4.345901012420654297e+00
8.312785625457763672e-01,-7.418752908706665039e-01,2.404432296752929688e+00,1.834583163261413574e+00,-1.642771124839782715e+00,5.311937332153320312e+00,1.730673432350158691e+00,4.520711898803710938e-01,3.009275674819946289e+00,1.830375671386718750e+00,-8.169126510620117188e-01,4.477663993835449219e+00
7.118065357208251953e-01,-8.613473176956176758e-01,2.284960269927978516e+00,1.639149188995361328e+00,-1.838205099105834961e+00,5.116503715515136719e+00,1.750274062156677246e+00,4.716718196868896484e-01,3.028876304626464844e+00,1.951299190521240234e+00,-6.959891319274902344e-01,4.598587512969970703e+00
5.818147063255310059e-01,-9.913391470909118652e-01,2.154968500137329102e+00,1.415470957756042480e+00,-2.061883449554443359e+00,4.892825126647949219e+00,1.766972541809082031e+00,4.883702993392944336e-01,3.045574665069580078e+00,2.059195995330810547e+00,-5.880923271179199219e-01,4.706484317779541016e+00
4.428316354751586914e-01,-1.130322217941284180e+00,2.015985488891601562e+00,1.167472958564758301e+00,-2.309881210327148438e+00,4.644827365875244141e+00,1.780522704124450684e+00,5.019204616546630859e-01,3.059124946594238281e+00,2.152344942092895508e+00,-4.949433803558349609e-01,4.799633026123046875e+00
2.968035042285919189e-01,-1.276350378990173340e+00,1.869957327842712402e+00,8.999968767166137695e-01,-2.577357292175292969e+00,4.377351284027099609e+00,1.790785789489746094e+00,5.121835470199584961e-01,3.069387912750244141e+00,2.229080200195312500e+00,-4.182081222534179688e-01,4.876368522644042969e+00
1.458429098129272461e-01,-1.427310943603515625e+00,1.718996763229370117e+00,6.185305118560791016e-01,-2.858823776245117188e+00,4.095884799957275391e+00,1.797605514526367188e+00,5.190032720565795898e-01,3.076207637786865234e+00,2.288252830505371094e+00,-3.590354919433593750e-01,4.935541152954101562e+00
-7.406571879982948303e-03,-1.580560445785522461e+00,1.565747261047363281e+00,3.299872577190399170e-01,-3.147367000579833984e+00,3.807341575622558594e+00,1.800959944725036621e+00,5.223577022552490234e-01,3.079562187194824219e+00,2.329007148742675781e+00,-3.182811737060546875e-01,4.976295471191406250e+00
-1.605094820261001587e-01,-1.733663320541381836e+00,1.412644386291503906e+00,4.048013687133789062e-02,-3.436874151229858398e+00,3.517834424972534180e+00,1.800765156745910645e+00,5.221629142761230469e-01,3.079367399215698242e+00,2.350746631622314453e+00,-2.965416908264160156e-01,4.998034954071044922e+00
-3.108636736869812012e-01,-1.884017467498779297e+00,1.262290239334106445e+00,-2.431609481573104858e-01,-3.720515251159667969e+00,3.234193325042724609e+00,1.797068357467651367e+00,5.184661149978637695e-01,3.075670719146728516e+00,2.353718757629394531e+00,-2.935695648193359375e-01,5.001007080078125000e+00
-4.561171233654022217e-01,-2.029270887374877930e+00,1.117036700248718262e+00,-5.147960186004638672e-01,-3.992150306701660156e+00,2.962558269500732422e+00,1.789952039718627930e+00,5.113497972488403320e-01,3.068554401397705078e+00,2.338054656982421875e+00,-3.092336654663085938e-01,4.985342979431152344e+00
-5.941125750541687012e-01,-2.167266368865966797e+00,9.790412783622741699e-01,-7.688328623771667480e-01,-4.246187210083007812e+00,2.708521366119384766e+00,1.779448866844177246e+00,5.008466243743896484e-01,3.058051109313964844e+00,2.304682016372680664e+00,-3.426063060760498047e-01,4.951970100402832031e+00
-7.229424715042114258e-01,-2.296096324920654297e+00,8.502113819122314453e-01,-9.999893903732299805e-01,-4.477343559265136719e+00,2.477365016937255859e+00,1.765799522399902344e+00,4.871972799301147461e-01,3.044401645660400391e+00,2.254776239395141602e+00,-3.925120830535888672e-01,4.902064323425292969e+00
-8.414207696914672852e-01,-2.414574623107910156e+00,7.317330837249755859e-01,-1.205533027648925781e+00,-4.682887077331542969e+00,2.271821260452270508e+00,1.749119520187377930e+00,4.705172777175903320e-01,3.027721881866455078e+00,2.189691066741943359e+00,-4.575972557067871094e-01,4.836979389190673828e+00
-9.483420252799987793e-01,-2.521495819091796875e+00,6.248118281364440918e-01,-1.381825208663940430e+00,-4.859179496765136719e+00,2.095529079437255859e+00,1.729641199111938477e+00,4.510389566421508789e-01,3.008243560791015625e+00,2.111163616180419922e+00,-5.361247062683105469e-01,4.758451938629150391e+00
-1.043390393257141113e+00,-2.616544246673583984e+00,5.297634601593017578e-01,-1.528206706047058105e+00,-5.005560874938964844e+00,1.949147582054138184e+00,1.707577228546142578e+00,4.289749860763549805e-01,2.986179351806640625e+00,2.021023511886596680e+00,-6.262648105621337891e-01,4.668312072753906250e+00
-1.126342415809631348e+00,-2.699496269226074219e+00,4.468114376068115234e-01,-1.643994331359863281e+00,-5.121348381042480469e+00,1.833359956741333008e+00,1.683191776275634766e+00,4.045895338058471680e-01,2.961793899536132812e+00,1.921295642852783203e+00,-7.259926795959472656e-01,4.568583965301513672e+00
-1.197556614875793457e+00,-2.770710468292236328e+00,3.755972385406494141e-01,-1.730257749557495117e+00,-5.207612037658691406e+00,1.747096538543701172e+00,1.656787395477294922e+00,3.781851530075073242e-01,2.935389518737792969e+00,1.814051985740661621e+00,-8.332363367080688477e-01,4.461340427398681641e+00
-1.257363915443420410e+00,-2.830517768859863281e+00,3.157899379730224609e-01,-1.787664294242858887e+00,-5.265018463134765625e+00,1.689689993858337402e+00,1.628582596778869629e+00,3.499803543090820312e-01,2.907184839248657227e+00,1.700945854187011719e+00,-9.463424682617187500e-01,4.348234176635742188e+00
-1.306600213050842285e+00,-2.879754066467285156e+00,2.665536403656005859e-01,-1.818618059158325195e+00,-5.295972347259521484e+00,1.658736228942871094e+00,1.598820924758911133e+00,3.202186822891235352e-01,2.877423286437988281e+00,1.584191918373107910e+00,-1.063096404075622559e+00,4.231480121612548828e+00
-1.346166014671325684e+00,-2.919319868087768555e+00,2.269878387451171875e-01,-1.825754046440124512e+00,-5.303108215332031250e+00,1.651600241661071777e+00,1.567831277847290039e+00,2.892290353775024414e-01,2.846433639526367188e+00,1.465340614318847656e+00,-1.181947708129882812e+00,4.112628936767578125e+00
-1.376991271972656250e+00,-2.950145244598388672e+00,1.961625814437866211e-01,-1.811703801155090332e+00,-5.289058208465576172e+00,1.665650486946105957e+00,1.535781860351562500e+00,2.571796178817749023e-01,2.814383983612060547e+00,1.346122741699218750e+00,-1.301165580749511719e+00,3.993411064147949219e+00
-1.400202274322509766e+00,-2.973356246948242188e+00,1.729515790939331055e-01,-1.780017614364624023e+00,-5.257371902465820312e+00,1.697336673736572266e+00,1.502949357032775879e+00,2.243471145629882812e-01,2.781551599502563477e+00,1.227762222290039062e+00,-1.419526100158691406e+00,3.875050544738769531e+00
-1.416505694389343262e+00,-2.989659547805786133e+00,1.566481590270996094e-01,-1.732783794403076172e+00,-5.210138320922851562e+00,1.744570493698120117e+00,1.469479918479919434e+00,1.908776760101318359e-01,2.748082160949707031e+00,1.111527085304260254e+00,-1.535761237144470215e+00,3.758815288543701172e+00
-1.426930665969848633e+00,-3.000084400177001953e+00,1.462231874465942383e-01,-1.673383474349975586e+00,-5.150737762451171875e+00,1.803970813751220703e+00,1.435597419738769531e+00,1.569951772689819336e-01,2.714199542999267578e+00,9.983977079391479492e-01,-1.648890614509582520e+00,3.645686149597167969e+00
-1.432192921638488770e+00,-3.005346775054931641e+00,1.409609317779541016e-01,-1.604345917701721191e+00,-5.081700325012207031e+00,1.873008370399475098e+00,1.401438713073730469e+00,1.228364706039428711e-01,2.680040836334228516e+00,8.890970349311828613e-01,-1.758191347122192383e+00,3.536385297775268555e+00
-1.433143019676208496e+00,-3.006296873092651367e+00,1.400108337402343750e-01,-1.528743624687194824e+00,-5.006097793579101562e+00,1.948610663414001465e+00,1.367118597030639648e+00,8.851635456085205078e-02,2.645720958709716797e+00,7.843626141548156738e-01,-1.862925767898559570e+00,3.431650876998901367e+00
-1.430072903633117676e+00,-3.003226757049560547e+00,1.430809497833251953e-01,-1.447656154632568359e+00,-4.925010681152343750e+00,2.029698133468627930e+00,1.332799434661865234e+00,5.419719219207763672e-02,2.611401557922363281e+00,6.844812035560607910e-01,-1.962807178497314453e+00,3.331769466400146484e+00
-1.423786282539367676e+00,-2.996940135955810547e+00,1.493675708770751953e-01,-1.364153027534484863e+00,-4.841507434844970703e+00,2.113201141357421875e+00,1.298542618751525879e+00,1.994037628173828125e-02,2.577144861221313477e+00,5.899395942687988281e-01,-2.057348728179931641e+00,3.237227916717529297e+00
-1.414533734321594238e+00,-2.987687587738037109e+00,1.586201190948486328e-01,-1.279448509216308594e+00,-4.756802558898925781e+00,2.197905778884887695e+00,1.264498591423034668e+00,-1.410365104675292969e-02,2.543100833892822266e+00,5.008754134178161621e-01,-2.146412849426269531e+00,3.148163795471191406e+00
-1.402561783790588379e+00,-2.975715637207031250e+00,1.705920696258544922e-01,-1.194682717323303223e+00,-4.672037124633789062e+00,2.282671451568603516e+00,1.230657100677490234e+00,-4.794514179229736328e-02,2.509259223937988281e+00,4.172384440898895264e-01,-2.230049848556518555e+00,3.064526796340942383e+00
-1.388292789459228516e+00,-2.961446762084960938e+00,1.848610639572143555e-01,-1.111754298210144043e+00,-4.589108467102050781e+00,2.365600109100341797e+00,1.197137236595153809e+00,-8.146500587463378906e-02,2.475739479064941406e+00,3.390900194644927979e-01,-2.308198213577270508e+00,2.986378431320190430e+00
-1.371835589408874512e+00,-2.944989442825317383e+00,2.013182640075683594e-01,-1.031052947044372559e+00,-4.508407115936279297e+00,2.446301460266113281e+00,1.163975596427917480e+00,-1.146266460418701172e-01,2.442577838897705078e+00,2.663459181785583496e-01,-2.380942344665527344e+00,2.913634300231933594e+00
-1.353530764579772949e+00,-2.926684617996215820e+00,2.196230888366699219e-01,-9.540758132934570312e-01,-4.431429862976074219e+00,2.523278474807739258e+00,1.131233692169189453e+00,-1.473685503005981445e-01,2.409835815429687500e+00,1.988980472087860107e-01,-2.448390245437622070e+00,2.846186399459838867e+00
-1.333430171012878418e+00,-2.906584024429321289e+00,2.397236824035644531e-01,-8.811229467391967773e-01,-4.358477115631103516e+00,2.596231460571289062e+00,1.098942518234252930e+00,-1.796597242355346680e-01,2.377544879913330078e+00,1.363368928432464600e-01,-2.510951519012451172e+00,2.783625125885009766e+00
-1.311665654182434082e+00,-2.884819507598876953e+00,2.614881992340087891e-01,-8.124988675117492676e-01,-4.289853096008300781e+00,2.664855480194091797e+00,1.067162632942199707e+00,-2.114396095275878906e-01,2.345764875411987305e+00,7.860265672206878662e-02,-2.568685770034790039e+00,2.725890874862670898e+00
-1.288318753242492676e+00,-2.861472606658935547e+00,2.848351001739501953e-01,-7.485885024070739746e-01,-4.225942611694335938e+00,2.728765726089477539e+00,1.035896539688110352e+00,-2.427057027816772461e-01,2.314498901367187500e+00,2.531556785106658936e-02,-2.621972799301147461e+00,2.672603845596313477e+00
-1.263683557510375977e+00,-2.836837291717529297e+00,3.094702959060668945e-01,-6.900997161865234375e-01,-4.167453765869140625e+00,2.787254571914672852e+00,1.005186080932617188e+00,-2.734161615371704102e-01,2.283788204193115234e+00,-2.378257364034652710e-02,-2.671070814132690430e+00,2.623505830764770508e+00
-1.237739920616149902e+00,-2.810893774032592773e+00,3.354139328002929688e-01,-6.366297602653503418e-01,-4.113984107971191406e+00,2.840724468231201172e+00,9.750844836235046387e-01,-3.035177588462829590e-01,2.253686666488647461e+00,-6.905711442232131958e-02,-2.716345548629760742e+00,2.578231096267700195e+00
-1.210533618927001953e+00,-2.783687591552734375e+00,3.626202344894409180e-01,-5.879701375961303711e-01,-4.065324306488037109e+00,2.889384269714355469e+00,9.455993771553039551e-01,-3.330028653144836426e-01,2.224201679229736328e+00,-1.107685342431068420e-01,-2.758056879043579102e+00,2.536519765853881836e+00
-1.182311534881591797e+00,-2.755465507507324219e+00,3.908423185348510742e-01,-5.445579290390014648e-01,-4.021912097930908203e+00,2.932796478271484375e+00,9.167607426643371582e-01,-3.618414998054504395e-01,2.195363044738769531e+00,-1.493539810180664062e-01,-2.796642303466796875e+00,2.497934341430664062e+00
-1.153120875358581543e+00,-2.726274728775024414e+00,4.200329780578613281e-01,-5.059109926223754883e-01,-3.983265399932861328e+00,2.971443176269531250e+00,8.885785341262817383e-01,-3.900237083435058594e-01,2.167180776596069336e+00,-1.849904656410217285e-01,-2.832278728485107422e+00,2.462297916412353516e+00
-1.123044371604919434e+00,-2.696198225021362305e+00,4.501094818115234375e-01,-4.717507660388946533e-01,-3.949105024337768555e+00,3.005603551864624023e+00,8.610989451408386230e-01,-4.175032973289489746e-01,2.139701128005981445e+00,-2.180672287940979004e-01,-2.865355491638183594e+00,2.429221153259277344e+00
-1.092336654663085938e+00,-2.665490627288818359e+00,4.808171987533569336e-01,-4.423944056034088135e-01,-3.919748783111572266e+00,3.034959793090820312e+00,8.343192338943481445e-01,-4.442830085754394531e-01,2.112921476364135742e+00,-2.488892972469329834e-01,-2.896177530288696289e+00,2.398399114608764648e+00
-1.060964822769165039e+00,-2.634118556976318359e+00,5.121890306472778320e-01,-4.169550240039825439e-01,-3.894309282302856445e+00,3.060399293899536133e+00,8.082529902458190918e-01,-4.703492522239685059e-01,2.086855173110961914e+00,-2.776895463466644287e-01,-2.924977779388427734e+00,2.369598865509033203e+00
-1.029170513153076172e+00,-2.602324485778808594e+00,5.439833402633666992e-01,-3.956370651721954346e-01,-3.872991323471069336e+00,3.081717252731323242e+00,7.829019427299499512e-01,-4.957002997398376465e-01,2.061504125595092773e+00,-3.047978281974792480e-01,-2.952086210250854492e+00,2.342490434646606445e+00
-9.969967007637023926e-01,-2.570150613784790039e+00,5.761571526527404785e-01,-3.777591884136199951e-01,-3.855113506317138672e+00,3.099595069885253906e+00,7.583437561988830566e-01,-5.202584862709045410e-01,2.036946058273315430e+00,-3.303984999656677246e-01,-2.977686882019042969e+00,2.316889762878417969e+00
-9.644665718078613281e-01,-2.537620544433593750e+00,6.086872816085815430e-01,-3.627920150756835938e-01,-3.840146303176879883e+00,3.114562273025512695e+00,7.345061898231506348e-01,-5.440960526466369629e-01,2.013108491897583008e+00,-3.547861874103546143e-01,-3.002074480056762695e+00,2.292502164840698242e+00
-9.317972660064697266e-01,-2.504951000213623047e+00,6.413565874099731445e-01,-3.507509529590606689e-01,-3.828105211257934570e+00,3.126603364944458008e+00,7.114733457565307617e-01,-5.671288967132568359e-01,1.990075588226318359e+00,-3.781798779964447021e-01,-3.025468111038208008e+00,2.269108533859252930e+00
-8.990868926048278809e-01,-2.472240686416625977e+00,6.740669608116149902e-01,-3.413619697093963623e-01,-3.818716287612915039e+00,3.135992288589477539e+00,6.891840100288391113e-01,-5.894182324409484863e-01,1.967786312103271484e+00,-4.006733596324920654e-01,-3.047961711883544922e+00,2.246614933013916016e+00
-8.663909435272216797e-01,-2.439544677734375000e+00,7.067629098892211914e-01,-3.339745700359344482e-01,-3.811328887939453125e+00,3.143379688262939453e+00,6.676927208900451660e-01,-6.109095215797424316e-01,1.946295022964477539e+00,-4.224722087383270264e-01,-3.069760560989379883e+00,2.224816083908081055e+00
-8.337125778198242188e-01,-2.406866550445556641e+00,7.394412755966186523e-01,-3.281992375850677490e-01,-3.805553436279296875e+00,3.149155139923095703e+00,6.469584107398986816e-01,-6.316438317298889160e-01,1.925560712814331055e+00,-4.437928497791290283e-01,-3.091081142425537109e+00,2.203495502471923828e+00
-8.013461828231811523e-01,-2.374500036239624023e+00,7.718076705932617188e-01,-3.242764174938201904e-01,-3.801630735397338867e+00,3.153077840805053711e+00,6.270216703414916992e-01,-6.515805721282958984e-01,1.905623912811279297e+00,-4.646454751491546631e-01,-3.111933708190917969e+00,2.182642936706542969e+00
-7.691720128059387207e-01,-2.342325925827026367e+00,8.039818406105041504e-01,-3.214907646179199219e-01,-3.798845052719116211e+00,3.155863523483276367e+00,6.078610420227050781e-01,-6.707412004470825195e-01,1.886463284492492676e+00,-4.852185547351837158e-01,-3.132506847381591797e+00,2.162069797515869141e+00
-7.373837232589721680e-01,-2.310537576675415039e+00,8.357701301574707031e-01,-3.198624551296234131e-01,-3.797216653823852539e+00,3.157491922378540039e+00,5.894598364830017090e-01,-6.891424059867858887e-01,1.868062019348144531e+00,-5.055961608886718750e-01,-3.152884483337402344e+00,2.141692161560058594e+00
-7.058265209197998047e-01,-2.278980255126953125e+00,8.673273324966430664e-01,-3.182470798492431641e-01,-3.795601367950439453e+00,3.159107208251953125e+00,5.718394517898559570e-01,-7.067627906799316406e-01,1.850441694259643555e+00,-5.257938504219055176e-01,-3.173082113265991211e+00,2.121494531631469727e+00
-6.748700737953186035e-01,-2.248023986816406250e+00,8.982837796211242676e-01,-3.178828656673431396e-01,-3.795237064361572266e+00,3.159471511840820312e+00,5.549759864807128906e-01,-7.236262559890747070e-01,1.833578228950500488e+00,-5.459392070770263672e-01,-3.193227529525756836e+00,2.101349115371704102e+00
-6.442168354988098145e-01,-2.217370748519897461e+00,9.289370179176330566e-01,-3.170159161090850830e-01,-3.794370174407958984e+00,3.160338401794433594e+00,5.388636589050292969e-01,-7.397385835647583008e-01,1.817465901374816895e+00,-5.659798979759216309e-01,-3.213268280029296875e+00,2.081308364868164062e+00
-6.142190098762512207e-01,-2.187372922897338867e+00,9.589348435401916504e-01,-3.168802559375762939e-01,-3.794234514236450195e+00,3.160474061965942383e+00,5.234880447387695312e-01,-7.551141977310180664e-01,1.802090287208557129e+00,-5.860087275505065918e-01,-3.233297109603881836e+00,2.061279535293579102e+00
-5.846601128578186035e-01,-2.157814025878906250e+00,9.884937405586242676e-01,-3.159982860088348389e-01,-3.793352603912353516e+00,3.161355972290039062e+00,5.088523626327514648e-01,-7.697498798370361328e-01,1.787454605102539062e+00,-6.059641838073730469e-01,-3.253252506256103516e+00,2.041324138641357422e+00
-5.556213259696960449e-01,-2.128775119781494141e+00,1.017532587051391602e+00,-3.149049282073974609e-01,-3.792259216308593750e+00,3.162449359893798828e+00,4.949022829532623291e-01,-7.836999893188476562e-01,1.773504495620727539e+00,-6.259022355079650879e-01,-3.273190498352050781e+00,2.021386146545410156e+00
-5.272116065025329590e-01,-2.100365400314331055e+00,1.045942306518554688e+00,-3.134075403213500977e-01,-3.790761947631835938e+00,3.163946628570556641e+00,4.816843569278717041e-01,-7.969179153442382812e-01,1.760286569595336914e+00,-6.457571983337402344e-01,-3.293045520782470703e+00,2.001531124114990234e+00
-4.993518590927124023e-01,-2.072505712509155273e+00,1.073801994323730469e+00,-3.113461434841156006e-01,-3.788700342178344727e+00,3.166008234024047852e+00,4.691411852836608887e-01,-8.094610571861267090e-01,1.747743368148803711e+00,-6.654918193817138672e-01,-3.312780141830444336e+00,1.981796503067016602e+00
-4.720373451709747314e-01,-2.045191287994384766e+00,1.101116538047790527e+00,-3.084051609039306641e-01,-3.785759449005126953e+00,3.168949127197265625e+00,4.572860002517700195e-01,-8.213162422180175781e-01,1.735888242721557617e+00,-6.851967573165893555e-01,-3.332485198974609375e+00,1.962091565132141113e+00
-4.453311562538146973e-01,-2.018485069274902344e+00,1.127822637557983398e+00,-3.048258125782012939e-01,-3.782180070877075195e+00,3.172528505325317383e+00,4.460930824279785156e-01,-8.325091600418090820e-01,1.724695324897766113e+00,-7.046547532081604004e-01,-3.351943016052246094e+00,1.942633628845214844e+00
-4.192076921463012695e-01,-1.992361545562744141e+00,1.153946161270141602e+00,-3.003968894481658936e-01,-3.777751207351684570e+00,3.176957368850708008e+00,4.355336725711822510e-01,-8.430685997009277344e-01,1.714135885238647461e+00,-7.239555120468139648e-01,-3.371243953704833984e+00,1.923332810401916504e+00
-3.936867415904998779e-01,-1.966840624809265137e+00,1.179467082023620605e+00,-2.950626015663146973e-01,-3.772416830062866211e+00,3.182291746139526367e+00,4.256190955638885498e-01,-8.529831171035766602e-01,1.704221367835998535e+00,-7.430025339126586914e-01,-3.390290737152099609e+00,1.904285788536071777e+00
-3.686367571353912354e-01,-1.941790580749511719e+00,1.204517126083374023e+00,-2.886503338813781738e-01,-3.766004562377929688e+00,3.188704013824462891e+00,4.163244664669036865e-01,-8.622777462005615234e-01,1.694926738739013672e+00,-7.616527676582336426e-01,-3.408941030502319336e+00,1.885635614395141602e+00
-3.441639542579650879e-01,-1.917317867279052734e+00,1.228989839553833008e+00,-2.812698781490325928e-01,-3.758624076843261719e+00,3.196084499359130859e+00,4.076254367828369141e-01,-8.709768056869506836e-01,1.686227679252624512e+00,-7.800003290176391602e-01,-3.427288532257080078e+00,1.867287993431091309e+00
-3.202385306358337402e-01,-1.893392324447631836e+00,1.252915382385253906e+00,-2.729862332344055176e-01,-3.750340461730957031e+00,3.204368114471435547e+00,3.995313644409179688e-01,-8.790708780288696289e-01,1.678133606910705566e+00,-7.978246212005615234e-01,-3.445112943649291992e+00,1.849463701248168945e+00
-2.968519926071166992e-01,-1.870005846023559570e+00,1.276301860809326172e+00,-2.638052999973297119e-01,-3.741159677505493164e+00,3.213548898696899414e+00,3.919913172721862793e-01,-8.866109251976013184e-01,1.670593500137329102e+00,-8.150889873504638672e-01,-3.462377309799194336e+00,1.832199335098266602e+00
-2.737891674041748047e-01,-1.846943020820617676e+00,1.299364686012268066e+00,-2.530941367149353027e-01,-3.730448484420776367e+00,3.224260091781616211e+00,3.850233852863311768e-01,-8.935788869857788086e-01,1.663625597953796387e+00,-8.318603634834289551e-01,-3.479148626327514648e+00,1.815428018569946289e+00
-2.513853311538696289e-01,-1.824539184570312500e+00,1.321768522262573242e+00,-2.421355545520782471e-01,-3.719489812850952148e+00,3.235218763351440430e+00,3.786048889160156250e-01,-8.999973535537719727e-01,1.657207131385803223e+00,-8.479325175285339355e-01,-3.495220899581909180e+00,1.799355745315551758e+00
-2.292380630970001221e-01,-1.802391886711120605e+00,1.343915820121765137e+00,-2.296672165393829346e-01,-3.707021474838256836e+00,3.247687101364135742e+00,3.727364838123321533e-01,-9.058657884597778320e-01,1.651338696479797363e+00,-8.632386326789855957e-01,-3.510526895523071289e+00,1.784049749374389648e+00
-2.074537575244903564e-01,-1.780607581138610840e+00,1.365700125694274902e+00,-2.160280942916870117e-01,-3.693382263183593750e+00,3.261326313018798828e+00,3.673819899559020996e-01,-9.112202525138854980e-01,1.645984172821044922e+00,-8.777533769607543945e-01,-3.525041580200195312e+00,1.769534945487976074e+00
-1.862262040376663208e-01,-1.759380102157592773e+00,1.386927604675292969e+00,-2.023451179265975952e-01,-3.679699420928955078e+00,3.275009155273437500e+00,3.625557720661163330e-01,-9.160465002059936523e-01,1.641157984733581543e+00,-8.914409279823303223e-01,-3.538729190826416016e+00,1.755847454071044922e+00
-1.652277410030364990e-01,-1.738381624221801758e+00,1.407926082611083984e+00,-1.874302923679351807e-01,-3.664784669876098633e+00,3.289923906326293945e+00,3.582466840744018555e-01,-9.203555583953857422e-01,1.636848926544189453e+00,-9.041760563850402832e-01,-3.551464319229125977e+00,1.743112325668334961e+00
-1.444827318191528320e-01,-1.717636585235595703e+00,1.428671121597290039e+00,-1.715723276138305664e-01,-3.648926734924316406e+00,3.305781841278076172e+00,3.544231653213500977e-01,-9.241790771484375000e-01,1.633025407791137695e+00,-9.159616231918334961e-01,-3.563250064849853516e+00,1.731326699256896973e+00
-1.240006685256958008e-01,-1.697154521942138672e+00,1.449153184890747070e+00,-1.549302935600280762e-01,-3.632284641265869141e+00,3.322423934936523438e+00,3.510967195034027100e-01,-9.275054931640625000e-01,1.629698991775512695e+00,-9.267089366912841797e-01,-3.573997259140014648e+00,1.720579385757446289e+00
-1.037615388631820679e-01,-1.676915407180786133e+00,1.469392299652099609e+00,-1.377732902765274048e-01,-3.615127563476562500e+00,3.339581012725830078e+00,3.482326865196228027e-01,-9.303695559501647949e-01,1.626834869384765625e+00,-9.363316893577575684e-01,-3.583620071411132812e+00,1.710956573486328125e+00
-8.382073044776916504e-02,-1.656974554061889648e+00,1.489333152770996094e+00,-1.203137859702110291e-01,-3.597668170928955078e+00,3.357040405273437500e+00,3.458863794803619385e-01,-9.327158927917480469e-01,1.624488592147827148e+00,-9.448965787887573242e-01,-3.592185020446777344e+00,1.702391743659973145e+00
